standardcode,partnumber,customercode,customername,targetdate,status,2023-customer-sales,2024-customer-sales,number-of-customer-target,number-of-part-number-target,sales-after-target,total-sales-after-first-target
CBC638LGAZELA,CBC638L,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC638RGAZELA,CBC638R,GAZELA,GAZELA,,Target Accepted,0,0,1,2,0,
CBC653LGAZELA,CBC653L,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC653RGAZELA,CBC653R,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC719LGAZELA,CBC719L,GAZELA,GAZELA,,Target Accepted,0,1,1,1,1,
CBC719RGAZELA,CBC719R,GAZELA,GAZELA,,Target Accepted,0,1,1,1,1,
CBC720LGAZELA,CBC720L,GAZELA,GAZELA,,Target Accepted,0,0,1,2,0,
CBC720RGAZELA,CBC720R,GAZELA,GAZELA,,Target Accepted,0,0,1,2,0,
CBC725LGAZELA,CBC725L,GAZELA,GAZELA,,Target Accepted,0,0,1,2,0,
CBC725RGAZELA,CBC725R,GAZELA,GAZELA,,Target Accepted,0,0,1,2,0,
CBC726LGAZELA,CBC726L,GAZELA,GAZELA,,Target Accepted,0,0,1,2,0,
CBC726RGAZELA,CBC726R,GAZELA,GAZELA,,Target Accepted,0,0,1,2,0,
CBC732LGAZELA,CBC732L,GAZELA,GAZELA,,Target Accepted,0,1,1,1,1,
CBC732RGAZELA,CBC732R,GAZELA,GAZELA,,Target Accepted,0,1,1,1,1,
CBC736LGAZELA,CBC736L,GAZELA,GAZELA,,Target Accepted,0,1,1,1,1,
CBC736RGAZELA,CBC736R,GAZELA,GAZELA,,Target Accepted,0,1,1,1,1,
CBC737LGAZELA,CBC737L,GAZELA,GAZELA,,Target Accepted,0,1,1,1,1,
CBC737RGAZELA,CBC737R,GAZELA,GAZELA,,Target Accepted,0,1,1,1,1,
CBC739LGAZELA,CBC739L,GAZELA,GAZELA,,Target Accepted,0,1,1,1,1,
CBC739RGAZELA,CBC739R,GAZELA,GAZELA,,Target Accepted,0,1,1,1,1,
CBC740LGAZELA,CBC740L,GAZELA,GAZELA,,Target Accepted,0,1,1,1,1,
CBC740RGAZELA,CBC740R,GAZELA,GAZELA,,Target Accepted,0,1,1,1,1,
CBC741LGAZELA,CBC741L,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC741RGAZELA,CBC741R,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC745LGAZELA,CBC745L,GAZELA,GAZELA,,Target Accepted,0,1,1,1,1,
CBC745RGAZELA,CBC745R,GAZELA,GAZELA,,Target Accepted,0,1,1,1,1,
CBC746LGAZELA,CBC746L,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC746RGAZELA,CBC746R,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC747LGAZELA,CBC747L,GAZELA,GAZELA,,Target Accepted,0,0,1,1,0,
CBC747RGAZELA,CBC747R,GAZELA,GAZELA,,Target Accepted,0,0,1,1,0,
CBC752LGAZELA,CBC752L,GAZELA,GAZELA,,Target Accepted,0,0,1,2,0,
CBC752RGAZELA,CBC752R,GAZELA,GAZELA,,Target Accepted,0,0,1,2,0,
CBC753LGAZELA,CBC753L,GAZELA,GAZELA,,Target Accepted,0,0,1,1,0,
CBC753RGAZELA,CBC753R,GAZELA,GAZELA,,Target Accepted,0,0,1,1,0,
CBC758LGAZELA,CBC758L,GAZELA,GAZELA,,Target Accepted,0,0,1,2,0,
CBC758RGAZELA,CBC758R,GAZELA,GAZELA,,Target Accepted,0,0,1,2,0,
CBC759LGAZELA,CBC759L,GAZELA,GAZELA,,Target Accepted,0,1,1,1,1,
CBC759RGAZELA,CBC759R,GAZELA,GAZELA,,Target Accepted,0,1,1,1,1,
CBC762LGAZELA,CBC762L,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC762RGAZELA,CBC762R,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC767LGAZELA,CBC767L,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC767RGAZELA,CBC767R,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC771LGAZELA,CBC771L,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC771RGAZELA,CBC771R,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC774LGAZELA,CBC774L,GAZELA,GAZELA,,Target Accepted,0,0,1,2,0,
CBC774RGAZELA,CBC774R,GAZELA,GAZELA,,Target Accepted,0,0,1,2,0,
CBC775LGAZELA,CBC775L,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC775RGAZELA,CBC775R,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC778LGAZELA,CBC778L,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC778RGAZELA,CBC778R,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC779LGAZELA,CBC779L,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC779RGAZELA,CBC779R,GAZELA,GAZELA,,Target Accepted,0,3,1,2,3,
CBC786LGAZELA,CBC786L,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC786RGAZELA,CBC786R,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC787LGAZELA,CBC787L,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
CBC787RGAZELA,CBC787R,GAZELA,GAZELA,,Target Accepted,0,1,1,2,1,
